IP位址在中山区要不要查而已；尤其是鱼缸放毒藻已死了好几缸的鱼，前天、大前天到花莲去做庙的祭拜。一年来伤害研发者的所有设备·生灵，何辜…·如果你心爱的狗也接受如此待遇你可以接受吗？每天勤换水清缸让鱼能够活得开心长大，竟然还是进来，我有录影存证，侵入者不敢放太多的毒物，就直接把充氧的打气的管子拿掉形成虹吸原理，让鱼被吸进去卡在里面死亡，我相信这些一年来的'] 1.0 30 None 0
291 ['老工艺特殊体赏析~~'] 0.449 34 None 0
291 ['早期妆佛工艺赏析~~吕仙祖'] 0.124 34 None 0
291 ['老佛工艺赏析~~~'] 0.938 34 None 0
291 ['特殊体福德爷~~工艺赏析'] 0.148 34 None 0
291 ['特殊体态的妆佛工艺赏析'] 0.0 34 None 0
291 ['特殊体古佛赏析~~抱药罐立身观音'] 0.677 43 None 0
291 ['台湾早期南部体工艺赏析~~~玄天上帝'] 0.947 34 None 0
291 ['台湾早期南部体工艺赏析~~~观音大士'] 0.879 37 None 0
291 ['台湾早期南部体工艺赏析~~~金面二太子'] 0.831 37 None 0
291 ['台湾早期南部体工艺赏析~~如来佛祖'] 0.8 43 None 0
291 ['台湾早期南部体工艺赏析~~玉皇太子'] 0.636 34 None 0
291 ['台湾早期鹿港工艺赏析~~~伽蓝护法'] 0.984 13 None 0
291 ['百年古佛赏析~~青天大人'] 0.986 43 None 0
291 ['台湾澎湖郑利老师作品~~~灶王公'] 0.972 37 None 0
291 ['台湾早期老工艺赏析~~~池王爷'] 0.724 34 None 0
291 ['台湾早期老工艺赏析~~~如意体福德'] 0.966 34 None 0
291 ['特殊体态老工艺赏析~~~关老爷'] 0.442 34 None 0
291 ['百年岁月老工艺作品赏析'] 0.0 34 None 0
291 ['台湾早期妆佛工艺赏析'] 0.172 43 None 0
291 ['早期粗胚工艺作品赏析~~诗山圣王'] 0.285 34 None 0
291 ['早期妆佛工艺作品赏析~~'] 0.162 34 None 0
291 ['台湾早期妆佛作品赏析'] 0.253 37 None 0
291 ['妆佛工艺泥塑作品赏析~~抱寿体王爷'] 0.253 34 None 0
291 ['台湾早期工艺作品赏析~~~邢天王'] 0.871 34 None 0
291 ['特殊的妆佛工艺赏析~~朱府王爷'] 0.224 34 None 0
291 ['早期妆佛工艺作品赏析~~李府千岁'] 0.263 34 None 0
291 ['早期妆佛工艺作品赏析～紫竹林体观自在'] 0.006 34 None 0
291 ['早期妆佛工艺作品赏析道祖'] 0.01 43 None 0
291 ['早期妆佛工艺作品赏析九天母娘'] 0.038 34 None 0
291 ['早期妆佛工艺作品赏析持剑体九天'] 0.005 43 None 0
291 ['早起妆佛工艺作品赏析滴水观音'] 0.02 34 None 0
291 ['色彩与雕工很特殊的妆佛工艺作品赏析~~'] 0.416 34 None 0
291 ['北部体妆佛工艺作品赏析'] 0.001 35 None 0
291 ['北部体妆佛工艺作品赏析'] 0.001 35 None 0
291 ['台湾早期妆佛工艺赏析~~~'] 0.805 34 None 0
291 ['早期妆佛工艺作品赏析～'] 0.004 34 None 0
291 ['早期妆佛工艺作品赏析～'] 0.004 34 None 0
291 ['百年妆佛工艺作品赏析剑印童子'] 0.043 34 None 0
291 ['妆佛工艺作品赏析母娘慈悲'] 0.793 34 None 0
291 ['妆佛工艺作品赏析加大体老福德'] 0.071 34 None 0
291 ['神韵是妆佛工艺中的重要元素'] 0.935 34 None 0
291 ['赏析---早期妆佛作品工艺【泥塑】，是一种立体造型艺术，雕塑艺术的一种方法，既可以作为独立的艺术形式存在，也可以作为其它雕塑形式的辅助方法，由于泥的可塑性非常好，因此泥塑经常作为学习雕塑艺术的入门练习！'] 0.545 34 None 0
291 ['赏析---早期妆佛工艺作品'] 0.442 34 None 0
291 ['台湾早期妆佛工艺作品赏析~~~老上帝'] 0.975 34 None 0
291 ['赏析---早期妆佛作品工艺更多照片请前往脸书观赏静念禅观'] 0.994 34 None 0
291 ['弥勒佛～佛教中，弥勒菩萨还具有慈悲、忍辱、宽容与乐观，光明与未来等象征意义。'] 0.887 43 None 0
291 ['狐仙子～在中国神话中，狐仙一般是狐狸修炼、高人指点或吸收日月精华而化为人形的妖精。当中道行比较高的狐狸精大多以化身妖娆女子等迷惑人的本领。在台湾多为演艺人员及政商名流最爱，庙宇分布有桃园、台中、高雄'] 0.948 2 None 0
291 ['临水夫人相传名唤陈靖姑，是闾山派的女道士，生前有德于民，殁后被奉为神灵，其信仰非常昌盛，以其能护佑孕妇、顺产保胎闻名'] 0.554 13 None 0
291 ['赏析---早期妆佛工艺作品【地藏王菩萨】地藏王菩萨是一位出世圣者的名号，佛教称地藏王，道教称幽冥教主、酆都大帝。《大乘大集地藏十轮经》中有云：安忍不动犹如大地，静虑深密犹如秘藏。因而故名为地藏，象征地藏菩萨有如来的三德，秘藏无量的妙法与法财，能够救度教化无数众生，使众生皆能修行成就，登上解脱的彼岸！'] 0.991 43 None 0
291 ['赏析---早期妆佛作品工艺【持书体关帝爷】更多照片请前往脸书观赏静念禅观'] 0.992 34 None 0
291 ['赏析---早期妆佛作品工艺【特殊指法体】老帝爷更多照片请前往脸书观赏静念禅观'] 0.996 34 None 0
291 ['赏析---早期澎湖体系妆佛作品工艺【中坛元帅】中坛统领五营军元帅灵威镇中天更多照片请前往脸书观赏静念禅观'] 0.996 2 None 0
291 ['赏析---早期妆佛作品工艺【龙王】更多片请前往脸书观赏静念禅观'] 0.997 34 None 0
291 ['赏析---早期妆佛作品工艺【砖胎】自在体观音更多片请前往脸书观赏静念禅观'] 0.996 34 None 0
291 ['赏析---早期妆佛作品工艺【关圣帝君】更多片请前往脸书观赏静念禅观'] 0.998 34 None 0
291 ['赏析---早期妆佛作品工艺【文判官】百年岁月的摧残痕迹更多片请前往脸书观赏静念禅观'] 0.999 34 None 0
291 ['赏析---早期妆佛作品工艺【山神土地】更多片请前往脸书观赏静念禅观'] 0.997 34 None 0
291 ['赏析---早期妆佛作品工艺【自在观音】更多片请前往脸书观赏静念禅观'] 0.997 34 None 0
291 ['赏析---早期妆佛作品工艺【地藏王菩萨】更多片请前往脸书观赏静念禅观'] 0.997 34 None 0
291 ['赏析---早期妆佛作品工艺【火山碧云寺恭塑】更多片请前往脸书观赏静念禅观'] 0.997 34 None 0
291 ['赏析---早期妆佛作品工艺【济公活佛】更多片请前往脸书观赏静念禅观'] 0.996 34 None 0
291 ['赏析---台湾早期妆佛作品工艺王孙大使【谢府元帅】更多片请前往脸书观赏静念禅观'] 0.999 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【齐天大圣】更多片请前往脸书观赏静念禅观'] 0.999 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【惭愧祖师】更多片请前往脸书观赏静念禅观'] 0.999 43 None 0
291 ['赏析---台湾早期妆佛作品工艺临危不乱【关老爷】更多片请前往脸书观赏静念禅观'] 1.0 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【地母娘娘】更多片请前往脸书观赏静念禅观'] 0.999 2 None 0
291 ['赏析---早期妆佛作品工艺【地藏王菩萨】佛教菩萨之一。梵语称乞叉底蘗婆，佛教信仰中常与观音、文殊、普贤合称四大菩萨'] 0.755 34 None 0
291 ['赏析---台湾早期妆佛作品工艺【清水祖师】更多片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【林足官人】更多片请前往脸书观赏静念禅观'] 0.999 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【李府王爷】更多片请前往脸书观赏静念禅观'] 0.999 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【天上圣母】更多片请前往脸书观赏静念禅观'] 1.0 2 None 0
291 ['赏析---台湾百年妆佛作品工艺【福德老爷】更多照片请前往脸书观赏静念禅观'] 0.999 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【老体圣母娘娘】更多照片请前往脸书观赏静念禅观'] 0.999 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【中坛元帅】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.993 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【天上圣母】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期原民地区妆佛作品工艺【山神土地】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.993 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【抱寿体福德夫人】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【太上道祖】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.996 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【泥塑体观自在】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.994 43 None 0
291 ['赏析---台湾鹿港早期妆佛作品工艺【范府千岁】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 34 None 0
291 ['赏析---台湾早期妆佛作工艺！服装与上色特殊的作品【福德正神】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.999 43 None 0
291 ['赏析---台湾早期妆佛作品工艺抱寿体【妙应仙妃】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺圆座体【福德老爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【天上圣母】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【九皇天尊】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.996 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【母仪天下】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【朱府王爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期鹿港妆佛作品工艺【天上圣母】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【关圣帝君】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【李府王爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【老体玄天上帝】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【文财神】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【玄天上帝】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【保生大帝】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺加大体【关圣帝君】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【玄天上帝】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺澎湖体【文衡圣帝】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.996 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【包府千岁】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【福德爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【老菩萨】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【武当真武】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【地母娘娘】更多片请前往脸书观赏静念禅观'] 0.999 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【汉寿侯】更多片请前往脸书观赏静念禅观'] 0.999 43 None 0
291 ['赏析---早期妆佛作品工艺蔡氏漆线【老道祖】更多片请前往脸书观赏静念禅观'] 0.997 34 None 0
291 ['赏析---台湾早期妆佛作品工艺红豆杉【准提佛母】更多片请前往脸书观赏静念禅观'] 0.999 43 None 0
291 ['赏析---台湾早期妆佛作品工艺持书体【观音菩萨】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.995 43 None 0
291 ['赏析---台湾早期妆佛作品工艺天地手体【太子元帅】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.996 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【老体观音】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.996 43 None 0
291 ['赏析---台湾早期妆佛作品工艺圣母驾前【千顺将军】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 2 None 0
291 ['赏析---台湾早期妆佛作品工艺五寸体【中坛元帅】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.99 43 None 0
291 ['赏析---台湾早期妆佛作品工艺持剑体【九天母娘】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾百年岁月妆佛作品工艺【福德老爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【九天玄女】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺泥塑体【福德正神】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【仑丰恩主公】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【南天古佛】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.989 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【关老爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺澎湖老庙收藏【玄天上帝】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 2 None 0
291 ['赏析---台湾早期妆佛作品工艺澎湖老庙收藏【刘府王爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.996 2 None 0
291 ['赏析---台湾早期妆佛作品工艺【李府王爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【济公活佛】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.993 43 None 0
291 ['赏析---台湾早期妆佛作品工艺观音驾前【善财良女】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.996 2 None 0
291 ['赏析---台湾早期妆佛作品工艺如意体【福德正神】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【慈航普济】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.997 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【中坛元帅】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.993 43 None 0
291 ['赏析---台湾早期妆佛作品工艺鹿港名师恭塑【福德正神】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺【万善爷】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.998 43 None 0
291 ['赏析---台湾早期妆佛作品工艺中坜三真堂开基第二尊【关圣帝君】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.994 43 None 0
291 ['赏析---台湾妆佛作品工艺【游巡大王】欢迎结缘收藏更多照片请前往脸书观赏静念禅观'] 0.996 43 None 0
